變化類別,股票代號,股票名稱,股數_20260918,股數_20260921,股數變化,權重_20260918(%),權重_20260921(%),權重變化(%)
增加持股,6274,台燿,5398000,5546000,148000,2.63,2.78,0.15
減少持股,8046,南電,9426000,9037000,-389000,3.69,3.35,-0.34
減少持股,6669,緯穎,5972561,5656561,-316000,4.55,4.25,-0.3
減少持股,8210,勤誠,1364000,1159000,-205000,0.44,0.36,-0.08
減少持股,6223,旺矽,2546000,2544000,-2000,5.26,4.89,-0.37
