變化類別,股票代號,股票名稱,股數_20260909,股數_20260910,股數變化,權重_20260909(%),權重_20260910(%),權重變化(%)
增加持股,3653,健策,2447000,2477000,30000,4.81,5.05,0.24
減少持股,4979,華星光,924000,1000,-923000,0.2,0.0,-0.2
減少持股,8210,勤誠,1902000,1516000,-386000,0.61,0.49,-0.12
減少持股,8996,高力,745000,700000,-45000,0.32,0.32,0.0
