變化類別,股票代號,股票名稱,股數_20260610,股數_20260611,股數變化,權重_20260610(%),權重_20260611(%),權重變化(%)
增加持股,2327,國巨*,19513000,21168000,1655000,5.86,6.44,0.58
增加持股,3665,貿聯-KY,4703848,4783848,80000,3.72,3.74,0.02
減少持股,1319,東陽,511000,278000,-233000,0.02,0.01,-0.01
