變化類別,股票代號,股票名稱,股數_20260409,股數_20260410,股數變化,權重_20260409(%),權重_20260410(%),權重變化(%)
增加持股,3037,欣興,8443000,9147000,704000,4.54,4.82,0.28
增加持股,8046,南電,7557000,8189000,632000,4.35,4.51,0.16
增加持股,3653,健策,1595000,1694000,99000,5.82,5.77,-0.05
