變化類別,股票代號,股票名稱,股數_20260911,股數_20260914,股數變化,權重_20260911(%),權重_20260914(%),權重變化(%)
增加持股,3443,創意,372000,413000,41000,0.82,0.95,0.13
增加持股,3653,健策,2477000,2512000,35000,5.13,5.27,0.14
減少持股,8996,高力,700000,485000,-215000,0.33,0.22,-0.11
減少持股,6510,精測,637000,446000,-191000,0.8,0.54,-0.26
