變化類別,股票代號,股票名稱,股數_20260623,股數_20260624,股數變化,權重_20260623(%),權重_20260624(%),權重變化(%)
增加持股,2303,聯電,77390000,83532000,6142000,4.48,5.1,0.62
增加持股,6223,旺矽,2279000,2352000,73000,5.18,5.79,0.61
增加持股,2454,聯發科,4977000,5037000,60000,7.68,7.4,-0.28
減少持股,3711,日月光投控,17948000,14158000,-3790000,4.04,3.17,-0.87
減少持股,8150,南茂,1444000,1000,-1443000,0.05,0.0,-0.05
減少持股,2308,台達電,6222000,5910000,-312000,4.4,4.05,-0.35
