變化類別,股票代號,股票名稱,股數_20260831,股數_20260901,股數變化,權重_20260831(%),權重_20260901(%),權重變化(%)
增加持股,4958,臻鼎-KY,1644000,2157000,513000,0.29,0.4,0.11
增加持股,6515,穎崴,1000,54000,53000,0.0,0.13,0.13
減少持股,4979,華星光,3173000,2838000,-335000,0.68,0.58,-0.1
