變化類別,股票代號,股票名稱,股數_20260710,股數_20260713,股數變化,權重_20260710(%),權重_20260713(%),權重變化(%)
增加持股,3037,欣興,15779000,16333000,554000,5.03,5.48,0.45
增加持股,3711,日月光投控,14770000,15139000,369000,3.64,3.77,0.13
增加持股,8046,南電,9149000,9231000,82000,4.05,4.36,0.31
