變化類別,股票代號,股票名稱,股數_20260625,股數_20260626,股數變化,權重_20260625(%),權重_20260626(%),權重變化(%)
減少持股,2449,京元電子,6484000,4481000,-2003000,0.74,0.5,-0.24
減少持股,3711,日月光投控,14158000,12742000,-1416000,3.1,2.9,-0.2
減少持股,4966,譜瑞-KY,1642000,1116000,-526000,0.37,0.24,-0.13
減少持股,8996,高力,354000,1000,-353000,0.18,0.0,-0.18
減少持股,6515,穎崴,313000,281000,-32000,0.97,0.83,-0.14
