變化類別,股票代號,股票名稱,股數_20260603,股數_20260604,股數變化,權重_20260603(%),權重_20260604(%),權重變化(%)
減少持股,3008,大立光,329000,161000,-168000,0.45,0.22,-0.23
移除,2357,華碩,1000,,,0.0,,
