變化類別,股票代號,股票名稱,股數_20260715,股數_20260716,股數變化,權重_20260715(%),權重_20260716(%),權重變化(%)
增加持股,2449,京元電子,4119000,5193000,1074000,0.46,0.61,0.15
增加持股,3711,日月光投控,15770000,16135000,365000,3.93,4.07,0.14
減少持股,6515,穎崴,204000,130000,-74000,0.54,0.32,-0.22
減少持股,6488,環球晶,50000,1000,-49000,0.03,0.0,-0.03
