變化類別,股票代號,股票名稱,股數_20260605,股數_20260608,股數變化,權重_20260605(%),權重_20260608(%),權重變化(%)
增加持股,2368,金像電,7769000,7949000,180000,3.65,3.95,0.3
增加持股,2454,聯發科,4263000,4405000,142000,6.55,6.55,0.0
