變化類別,股票代號,股票名稱,股數_20260720,股數_20260721,股數變化,權重_20260720(%),權重_20260721(%),權重變化(%)
增加持股,3037,欣興,16607000,16971000,364000,4.97,5.21,0.24
增加持股,2308,台達電,5247000,5567000,320000,3.57,3.8,0.23
增加持股,3017,奇鋐,5295000,5423000,128000,4.51,4.69,0.18
增加持股,6805,富世達,1811000,1881000,70000,0.94,0.99,0.05
減少持股,6147,頎邦,6275000,5752000,-523000,0.41,0.37,-0.04
減少持股,5439,高技,3234000,2940000,-294000,0.32,0.28,-0.04
減少持股,1815,富喬,107000,1000,-106000,0.0,0.0,0.0
