變化類別,股票代號,股票名稱,股數_20260821,股數_20260824,股數變化,權重_20260821(%),權重_20260824(%),權重變化(%)
增加持股,2303,聯電,87518000,89518000,2000000,3.62,3.97,0.35
增加持股,8996,高力,1101000,1301000,200000,0.43,0.53,0.1
增加持股,3443,創意,142000,255000,113000,0.28,0.49,0.21
增加持股,3653,健策,2395000,2407000,12000,4.59,4.45,-0.14
減少持股,2637,慧洋-KY,200000,1000,-199000,0.01,0.0,-0.01
減少持股,5274,信驊,410900,383900,-27000,2.24,2.08,-0.16
