變化類別,股票代號,股票名稱,股數_20260706,股數_20260707,股數變化,權重_20260706(%),權重_20260707(%),權重變化(%)
增加持股,2383,台光電,4486000,4597000,111000,8.62,8.86,0.24
增加持股,2454,聯發科,5037000,5131000,94000,7.3,7.63,0.33
增加持股,5274,信驊,379000,416900,37900,2.17,2.22,0.05
減少持股,2449,京元電子,3427000,1886000,-1541000,0.42,0.22,-0.2
減少持股,6515,穎崴,226000,204000,-22000,0.71,0.6,-0.11
