變化類別,股票代號,股票名稱,股數_20260512,股數_20260513,股數變化,權重_20260512(%),權重_20260513(%),權重變化(%)
增加持股,2327,國巨*,17221000,18313000,1092000,2.65,2.88,0.23
增加持股,3017,奇鋐,4468000,4813000,345000,4.13,4.65,0.52
增加持股,6223,旺矽,2084000,2169000,85000,4.18,4.64,0.46
減少持股,2317,鴻海,3612000,1000,-3611000,0.33,0.0,-0.33
減少持股,2368,金像電,8260000,7018000,-1242000,4.21,3.54,-0.67
減少持股,3661,世芯-KY,296000,89000,-207000,0.58,0.16,-0.42
減少持股,2454,聯發科,4463000,4263000,-200000,6.05,5.57,-0.48
