變化類別,股票代號,股票名稱,股數_20260525,股數_20260526,股數變化,權重_20260525(%),權重_20260526(%),權重變化(%)
增加持股,3037,欣興,10822000,12076000,1254000,3.76,4.57,0.81
增加持股,3711,日月光投控,14998000,15640000,642000,3.25,3.34,0.09
增加持股,8210,勤誠,1967000,2167000,200000,0.99,1.09,0.1
增加持股,3017,奇鋐,5041000,5141000,100000,4.55,4.89,0.34
減少持股,2313,華通,4124000,1649000,-2475000,0.43,0.16,-0.27
減少持股,2357,華碩,273000,1000,-272000,0.07,0.0,-0.07
移除,3217,優群,382000,,,0.03,,
