變化類別,股票代號,股票名稱,股數_20260825,股數_20260826,股數變化,權重_20260825(%),權重_20260826(%),權重變化(%)
增加持股,3017,奇鋐,5899000,5979000,80000,6.16,6.51,0.35
增加持股,3443,創意,255000,325000,70000,0.5,0.69,0.19
