變化類別,股票代號,股票名稱,股數_20260407,股數_20260408,股數變化,權重_20260407(%),權重_20260408(%),權重變化(%)
增加持股,8358,金居,1955000,2750000,795000,0.45,0.65,0.2
增加持股,6274,台燿,2458000,2670000,212000,1.58,1.71,0.13
增加持股,2404,漢唐,595000,764000,169000,0.48,0.61,0.13
增加持股,2383,台光電,2807000,2861000,54000,7.62,7.99,0.37
增加持股,3583,辛耘,190000,226000,36000,0.09,0.11,0.02
減少持股,8210,勤誠,235000,34000,-201000,0.18,0.03,-0.15
