變化類別,股票代號,股票名稱,股數_20260508,股數_20260511,股數變化,權重_20260508(%),權重_20260511(%),權重變化(%)
新增,3036,文曄,,1200000,1200000,,0.12,0.12
增加持股,4966,譜瑞-KY,486000,1036000,550000,0.12,0.28,0.16
增加持股,8210,勤誠,1540000,1967000,427000,0.82,1.11,0.29
增加持股,6415,矽力*-KY,660000,940000,280000,0.11,0.16,0.05
增加持股,3017,奇鋐,4202000,4351000,149000,3.86,4.04,0.18
增加持股,6223,旺矽,2054000,2084000,30000,3.88,3.78,-0.1
增加持股,6515,穎崴,422000,442000,20000,1.53,1.62,0.09
移除,3189,景碩,3744000,,,0.64,,
