變化類別,股票代號,股票名稱,股數_20260904,股數_20260907,股數變化,權重_20260904(%),權重_20260907(%),權重變化(%)
增加持股,4958,臻鼎-KY,2157000,2712000,555000,0.35,0.47,0.12
增加持股,2454,聯發科,5088000,5186000,98000,7.94,8.57,0.63
增加持股,6510,精測,561000,637000,76000,0.66,0.77,0.11
減少持股,4979,華星光,2184000,924000,-1260000,0.49,0.19,-0.3
減少持股,8996,高力,1300000,1040000,-260000,0.6,0.45,-0.15
減少持股,8210,勤誠,2427000,2184000,-243000,0.85,0.71,-0.14
減少持股,3665,貿聯-KY,4591848,4403848,-188000,3.48,3.16,-0.32
