變化類別,股票代號,股票名稱,股數_20260514,股數_20260515,股數變化,權重_20260514(%),權重_20260515(%),權重變化(%)
增加持股,2303,聯電,46374000,56167000,9793000,1.87,2.4,0.53
減少持股,3443,創意,618000,107000,-511000,1.17,0.2,-0.97
減少持股,2357,華碩,1996000,1703000,-293000,0.51,0.42,-0.09
減少持股,3661,世芯-KY,89000,1000,-88000,0.16,0.0,-0.16
移除,2337,旺宏,8000,,,0.0,,
