變化類別,股票代號,股票名稱,股數_20260608,股數_20260609,股數變化,權重_20260608(%),權重_20260609(%),權重變化(%)
增加持股,2303,聯電,71690000,73690000,2000000,3.17,3.28,0.11
增加持股,2368,金像電,7949000,8315000,366000,3.95,4.34,0.39
增加持股,2454,聯發科,4405000,4649000,244000,6.55,7.27,0.72
增加持股,6274,台燿,4400000,4643000,243000,2.47,2.62,0.15
增加持股,8210,勤誠,2167000,2267000,100000,1.09,1.2,0.11
減少持股,2382,廣達,5441000,422000,-5019000,0.75,0.06,-0.69
