變化類別,股票代號,股票名稱,股數_20260902,股數_20260903,股數變化,權重_20260902(%),權重_20260903(%),權重變化(%)
增加持股,3443,創意,325000,372000,47000,0.68,0.78,0.1
增加持股,3653,健策,2397000,2427000,30000,4.9,4.95,0.05
減少持股,2368,金像電,1457000,219000,-1238000,0.61,0.09,-0.52
減少持股,4979,華星光,2838000,2184000,-654000,0.63,0.45,-0.18
減少持股,8046,南電,9474000,9426000,-48000,4.03,3.7,-0.33
