變化類別,股票代號,股票名稱,股數_20260907,股數_20260908,股數變化,權重_20260907(%),權重_20260908(%),權重變化(%)
增加持股,2330,台積電,11014000,11864000,850000,9.4,10.38,0.98
增加持股,6223,旺矽,2476000,2546000,70000,4.72,5.23,0.51
減少持股,8996,高力,1040000,745000,-295000,0.45,0.32,-0.13
減少持股,8210,勤誠,2184000,1902000,-282000,0.71,0.61,-0.1
減少持股,3665,貿聯-KY,4403848,4280848,-123000,3.16,2.93,-0.23
