變化類別,股票代號,股票名稱,股數_20260515,股數_20260518,股數變化,權重_20260515(%),權重_20260518(%),權重變化(%)
增加持股,2303,聯電,56167000,63190000,7023000,2.4,2.74,0.34
增加持股,6278,台表科,2500000,3734000,1234000,0.21,0.31,0.1
增加持股,6415,矽力*-KY,940000,1038000,98000,0.17,0.21,0.04
