變化類別,股票代號,股票名稱,股數_20260727,股數_20260728,股數變化,權重_20260727(%),權重_20260728(%),權重變化(%)
增加持股,2449,京元電子,7089000,7443450,354450,0.73,0.7,-0.03
減少持股,2330,台積電,11840000,10740000,-1100000,10.39,9.71,-0.68
減少持股,5439,高技,2280000,1586000,-694000,0.2,0.13,-0.07
