變化類別,股票代號,股票名稱,股數_20260609,股數_20260610,股數變化,權重_20260609(%),權重_20260610(%),權重變化(%)
增加持股,2327,國巨*,18313000,19513000,1200000,5.29,5.86,0.57
增加持股,6274,台燿,4643000,4763000,120000,2.62,2.62,0.0
減少持股,2382,廣達,422000,1000,-421000,0.06,0.0,-0.06
