變化類別,股票代號,股票名稱,股數_20260528,股數_20260529,股數變化,權重_20260528(%),權重_20260529(%),權重變化(%)
新增,2382,廣達,,2491000,2491000,,0.3,0.3
增加持股,2317,鴻海,1000,7307000,7306000,0.0,0.74,0.74
增加持股,4966,譜瑞-KY,1036000,1642000,606000,0.31,0.48,0.17
增加持股,6274,台燿,4151000,4400000,249000,2.27,2.6,0.33
增加持股,6669,緯穎,2344000,2437000,93000,4.12,4.64,0.52
增加持股,3017,奇鋐,5141000,5191000,50000,4.71,4.84,0.13
減少持股,2449,京元電子,8268000,5208000,-3060000,0.94,0.6,-0.34
減少持股,8046,南電,11398000,10828000,-570000,3.44,3.21,-0.23
