變化類別,股票代號,股票名稱,股數_20260827,股數_20260828,股數變化,權重_20260827(%),權重_20260828(%),權重變化(%)
增加持股,2449,京元電子,11775450,12668450,893000,1.0,1.17,0.17
減少持股,2330,台積電,11884000,11264000,-620000,9.87,9.29,-0.58
減少持股,6187,萬潤,283000,88000,-195000,0.14,0.04,-0.1
減少持股,4966,譜瑞-KY,140000,1000,-139000,0.03,0.0,-0.03
減少持股,5274,信驊,341900,313900,-28000,1.8,1.67,-0.13
