變化類別,股票代號,股票名稱,股數_20260523,股數_20260525,股數變化,權重_20260523(%),權重_20260525(%),權重變化(%)
增加持股,2368,金像電,7018000,7669000,651000,3.43,3.83,0.4
增加持股,2404,漢唐,1394000,1715000,321000,0.59,0.75,0.16
增加持股,3017,奇鋐,4925000,5041000,116000,4.61,4.55,-0.06
減少持股,8046,南電,12658000,11398000,-1260000,4.35,3.53,-0.82
減少持股,3217,優群,874000,382000,-492000,0.07,0.03,-0.04
移除,3036,文曄,1200000,,,0.13,,
