變化類別,股票代號,股票名稱,股數_20260519,股數_20260520,股數變化,權重_20260519(%),權重_20260520(%),權重變化(%)
增加持股,6147,頎邦,1000,3201000,3200000,0.0,0.28,0.28
增加持股,3533,嘉澤,260000,624000,364000,0.24,0.59,0.35
減少持股,2481,強茂,3654000,2056000,-1598000,0.2,0.11,-0.09
減少持股,3264,欣銓,7772000,6217000,-1555000,0.67,0.52,-0.15
