變化類別,股票代號,股票名稱,股數_20260615,股數_20260616,股數變化,權重_20260615(%),權重_20260616(%),權重變化(%)
增加持股,2327,國巨*,21168000,22792000,1624000,6.77,7.45,0.68
增加持股,6271,同欣電,1066000,1466000,400000,0.09,0.11,0.02
移除,2404,漢唐,1200000,,,0.56,,
