變化類別,股票代號,股票名稱,股數_20260616,股數_20260617,股數變化,權重_20260616(%),權重_20260617(%),權重變化(%)
增加持股,2327,國巨*,22792000,23292000,500000,7.45,7.85,0.4
增加持股,6147,頎邦,5875000,6275000,400000,0.46,0.49,0.03
增加持股,6274,台燿,4763000,4927000,164000,2.64,2.82,0.18
減少持股,6515,穎崴,442000,436000,-6000,1.51,1.41,-0.1
