變化類別,股票代號,股票名稱,股數_20260511,股數_20260512,股數變化,權重_20260511(%),權重_20260512(%),權重變化(%)
新增,3008,大立光,,159000,159000,,0.16,0.16
增加持股,2313,華通,2624000,4124000,1500000,0.23,0.39,0.16
增加持股,3711,日月光投控,13833000,14998000,1165000,2.7,3.05,0.35
增加持股,3037,欣興,10387000,10822000,435000,3.25,3.47,0.22
增加持股,2330,台積電,11359000,11657000,298000,9.23,9.63,0.4
增加持股,6669,緯穎,2047000,2294000,247000,3.97,4.87,0.9
增加持股,3017,奇鋐,4351000,4468000,117000,4.04,4.13,0.09
減少持股,2317,鴻海,14177000,3612000,-10565000,1.3,0.33,-0.97
