變化類別,股票代號,股票名稱,股數_20260529,股數_20260601,股數變化,權重_20260529(%),權重_20260601(%),權重變化(%)
增加持股,2382,廣達,2491000,4025000,1534000,0.3,0.52,0.22
增加持股,6147,頎邦,4631000,5775000,1144000,0.49,0.57,0.08
增加持股,2303,聯電,71190000,71690000,500000,3.6,3.61,0.01
增加持股,3443,創意,96000,167000,71000,0.16,0.27,0.11
減少持股,3264,欣銓,6217000,2117000,-4100000,0.53,0.16,-0.37
減少持股,2383,台光電,4723000,4486000,-237000,8.45,7.84,-0.61
