變化類別,股票代號,股票名稱,股數_20260520,股數_20260521,股數變化,權重_20260520(%),權重_20260521(%),權重變化(%)
新增,6271,同欣電,,686000,686000,,0.05,0.05
增加持股,3533,嘉澤,624000,772000,148000,0.59,0.74,0.15
增加持股,6669,緯穎,2294000,2344000,50000,4.55,4.78,0.23
減少持股,2357,華碩,1622000,273000,-1349000,0.42,0.07,-0.35
