變化類別,股票代號,股票名稱,股數_20260702,股數_20260703,股數變化,權重_20260702(%),權重_20260703(%),權重變化(%)
減少持股,2308,台達電,5614000,5052000,-562000,3.75,3.54,-0.21
減少持股,2449,京元電子,3808000,3427000,-381000,0.45,0.39,-0.06
減少持股,3533,嘉澤,291000,1000,-290000,0.21,0.0,-0.21
減少持股,6510,精測,457000,411000,-46000,0.5,0.46,-0.04
減少持股,6515,穎崴,252000,226000,-26000,0.8,0.76,-0.04
