變化類別,股票代號,股票名稱,股數_20260601,股數_20260602,股數變化,權重_20260601(%),權重_20260602(%),權重變化(%)
增加持股,2382,廣達,4025000,5441000,1416000,0.52,0.76,0.24
減少持股,3264,欣銓,2117000,1000,-2116000,0.16,0.0,-0.16
減少持股,2449,京元電子,5208000,3645000,-1563000,0.57,0.39,-0.18
減少持股,8358,金居,1980000,980000,-1000000,0.46,0.22,-0.24
