變化類別,股票代號,股票名稱,股數_20260624,股數_20260625,股數變化,權重_20260624(%),權重_20260625(%),權重變化(%)
增加持股,2303,聯電,83532000,86550000,3018000,5.1,5.28,0.18
增加持股,3037,欣興,13307000,14735000,1428000,4.25,5.13,0.88
增加持股,2327,國巨*,23892000,25098000,1206000,8.6,9.64,1.04
減少持股,2308,台達電,5910000,5614000,-296000,4.05,3.8,-0.25
減少持股,5274,信驊,422000,379000,-43000,2.65,2.26,-0.39
減少持股,6515,穎崴,348000,313000,-35000,1.13,0.97,-0.16
