變化類別,股票代號,股票名稱,股數_20260630,股數_20260701,股數變化,權重_20260630(%),權重_20260701(%),權重變化(%)
增加持股,6274,台燿,5058000,5160000,102000,2.93,2.94,0.01
減少持股,2317,鴻海,5114000,1000,-5113000,0.44,0.0,-0.44
減少持股,2449,京元電子,4481000,3808000,-673000,0.52,0.43,-0.09
減少持股,8358,金居,980000,490000,-490000,0.2,0.1,-0.1
減少持股,4966,譜瑞-KY,624000,140000,-484000,0.14,0.03,-0.11
減少持股,3533,嘉澤,652000,416000,-236000,0.47,0.3,-0.17
