變化類別,股票代號,股票名稱,股數_20260826,股數_20260827,股數變化,權重_20260826(%),權重_20260827(%),權重變化(%)
增加持股,4979,華星光,2424000,3173000,749000,0.5,0.67,0.17
增加持股,2449,京元電子,11275450,11775450,500000,0.95,1.0,0.05
增加持股,2308,台達電,7040000,7250000,210000,4.25,4.42,0.17
減少持股,6187,萬潤,483000,283000,-200000,0.22,0.14,-0.08
減少持股,5274,信驊,383900,341900,-42000,2.08,1.8,-0.28
減少持股,2383,台光電,4843000,4807000,-36000,9.85,9.11,-0.74
