變化類別,股票代號,股票名稱,股數_20260814,股數_20260817,股數變化,權重_20260814(%),權重_20260817(%),權重變化(%)
增加持股,8996,高力,802000,1102000,300000,0.33,0.43,0.1
增加持股,3037,欣興,20210000,20330000,120000,6.6,7.38,0.78
減少持股,2368,金像電,4000000,3500000,-500000,1.3,1.15,-0.15
減少持股,6515,穎崴,13000,1000,-12000,0.03,0.0,-0.03
