變化類別,股票代號,股票名稱,股數_20260722,股數_20260723,股數變化,權重_20260722(%),權重_20260723(%),權重變化(%)
增加持股,6805,富世達,1881000,1931000,50000,0.94,1.0,0.06
減少持股,2368,金像電,8315000,7478000,-837000,2.81,2.51,-0.3
減少持股,6147,頎邦,5229000,4706000,-523000,0.36,0.3,-0.06
