變化類別,股票代號,股票名稱,股數_20260406,股數_20260407,股數變化,權重_20260406(%),權重_20260407(%),權重變化(%)
新增,6147,頎邦,,5601000,,,0.47,
增加持股,3037,欣興,7410000,8443000,1033000,3.71,4.48,0.77
增加持股,6274,台燿,1773000,2458000,685000,1.06,1.58,0.52
增加持股,8046,南電,6895000,7557000,662000,3.78,4.43,0.65
增加持股,3583,辛耘,8000,190000,182000,0.0,0.09,0.09
減少持股,8210,勤誠,480000,235000,-245000,0.39,0.18,-0.21
減少持股,3661,世芯-KY,275000,233000,-42000,0.72,0.59,-0.13
