變化類別,股票代號,股票名稱,股數_20260429,股數_20260430,股數變化,權重_20260429(%),權重_20260430(%),權重變化(%)
新增,6187,萬潤,,684000,,,0.35,
增加持股,3711,日月光投控,9536000,10859000,1323000,1.97,2.17,0.2
增加持股,2313,華通,1343000,2543000,1200000,0.13,0.26,0.13
增加持股,3037,欣興,9287000,10226000,939000,3.15,3.78,0.63
增加持股,8996,高力,535000,914000,379000,0.26,0.48,0.22
增加持股,2330,台積電,9693000,10039000,346000,8.92,8.97,0.05
增加持股,5274,信驊,406000,458000,52000,2.84,3.16,0.32
移除,1303,南亞,1374000,,,0.05,,
移除,7769,鴻勁,98000,,,0.22,,
