變化類別,股票代號,股票名稱,股數_20260527,股數_20260528,股數變化,權重_20260527(%),權重_20260528(%),權重變化(%)
增加持股,6147,頎邦,3201000,4631000,1430000,0.29,0.46,0.17
增加持股,3711,日月光投控,16640000,17948000,1308000,3.68,4.0,0.32
增加持股,2330,台積電,11657000,11960000,303000,9.23,9.75,0.52
移除,6415,矽力*-KY,1038000,,,0.24,,
