變化類別,股票代號,股票名稱,股數_20260819,股數_20260820,股數變化,權重_20260819(%),權重_20260820(%),權重變化(%)
增加持股,3443,創意,1000,142000,141000,0.0,0.28,0.28
增加持股,3665,貿聯-KY,4615848,4671848,56000,3.55,3.66,0.11
增加持股,6223,旺矽,2442000,2486000,44000,4.49,4.88,0.39
減少持股,6187,萬潤,833000,483000,-350000,0.38,0.21,-0.17
減少持股,2454,聯發科,5348000,5148000,-200000,7.19,6.62,-0.57
