變化類別,股票代號,股票名稱,股數_20260513,股數_20260514,股數變化,權重_20260513(%),權重_20260514(%),權重變化(%)
新增,6278,台表科,,2500000,2500000,,0.21,0.21
增加持股,5439,高技,3228000,3528000,300000,0.45,0.54,0.09
增加持股,3008,大立光,159000,329000,170000,0.17,0.38,0.21
增加持股,2383,台光電,4605000,4723000,118000,8.49,8.66,0.17
增加持股,3017,奇鋐,4813000,4925000,112000,4.65,4.69,0.04
減少持股,3443,創意,764000,618000,-146000,1.52,1.17,-0.35
