變化類別,股票代號,股票名稱,股數_20260901,股數_20260902,股數變化,權重_20260901(%),權重_20260902(%),權重變化(%)
增加持股,6669,緯穎,2176000,6490561,4314561,5.83,6.0,0.17
增加持股,6510,精測,477000,561000,84000,0.51,0.68,0.17
減少持股,3711,日月光投控,18679000,16811000,-1868000,3.91,3.51,-0.4
減少持股,3264,欣銓,5916000,5028000,-888000,0.48,0.42,-0.06
減少持股,6187,萬潤,8000,1000,-7000,0.0,0.0,0.0
減少持股,2383,台光電,4757000,4750000,-7000,9.21,9.17,-0.04
