變化類別,股票代號,股票名稱,股數_20260604,股數_20260605,股數變化,權重_20260604(%),權重_20260605(%),權重變化(%)
增加持股,2345,智邦,6231000,6334000,103000,5.5,5.63,0.13
增加持股,6669,緯穎,2437000,2492000,55000,4.77,5.04,0.27
減少持股,3008,大立光,161000,1000,-160000,0.22,0.0,-0.22
